;W_VM_G;HP_ID_Reg;W_ID;W_GEW;W_HOCH;W_SZ;W_AZ;zweck;wegkm;wegmin_imp1;ST_JAHR;ST_MONAT;ST_WOCHE;ST_WOTAG;W_SZS;W_SZM;W_AZS;W_AZM;W_FOLGETAG;weg_intermod
1839;1;330;2;1.908883807;511.6226855;57600;59400;8;11.4;30;2017;2;9;2;16;0;16;30;0;0
1840;0;1412;1;0.594813358;159.4230128;27600;28500;1;2.45;15;2016;9;38;6;7;40;7;55;0;0
1841;0;1412;2;0.594813358;159.4230128;30900;31800;4;3.92;15;2016;9;38;6;8;35;8;50;0;0
1842;0;1412;3;0.594813358;159.4230128;33600;34500;1;3.92;15;2016;9;38;6;9;20;9;35;0;0
1843;0;1412;4;0.594813358;159.4230128;45000;45900;5;2.45;15;2016;9;38;6;12;30;12;45;0;0
1844;0;1412;5;0.594813358;159.4230128;49800;50400;2;1.47;10;2016;9;38;6;13;50;14;0;0;0
1845;0;1412;6;0.594813358;159.4230128;58500;59400;2;3.92;15;2016;9;38;6;16;15;16;30;0;0
1846;0;1412;7;0.594813358;159.4230128;62400;63000;2;1.96;10;2016;9;38;6;17;20;17;30;0;0
1847;0;1412;8;0.594813358;159.4230128;67500;69000;8;3.92;25;2016;9;38;6;18;45;19;10;0;0
1848;0;1822;1;0.238800881;64.0038684;39000;42600;3;4.7;60;2017;7;29;7;10;50;11;50;0;0
1849;0;1822;2;0.238800881;64.0038684;52800;54000;7;1.18;20;2017;7;29;7;14;40;15;0;0;0
1850;0;1822;3;0.238800881;64.0038684;57600;59100;7;2.45;25;2017;7;29;7;16;0;16;25;0;0
1851;0;1822;4;0.238800881;64.0038684;84600;0;8;2.45;30;2017;7;29;7;23;30;0;0;1;0
1852;703;1323;1;0.959355968;257.1284197;46800;47400;4;70703;10;2017;7;27;6;13;0;13;10;0;703
1853;703;1323;2;0.959355968;257.1284197;48300;48900;8;70703;10;2017;7;27;6;13;25;13;35;0;703
1854;0;1898;1;0.960155523;257.3427181;21000;23400;1;3.6;40;2016;11;48;3;5;50;6;30;0;1
1855;0;1898;2;0.960155523;257.3427181;55200;56400;4;1.96;20;2016;11;48;3;15;20;15;40;0;0
1856;0;1898;3;0.960155523;257.3427181;60000;61800;8;2.7;30;2016;11;48;3;16;40;17;10;0;1
1857;1;1898;4;0.960155523;257.3427181;69600;70500;7;9.5;15;2016;11;48;3;19;20;19;35;0;0
1858;1;1898;5;0.960155523;257.3427181;81000;81600;8;9.5;10;2016;11;48;3;22;30;22;40;0;0
1859;1;133;1;0.329546709;88.32573862;30600;56700;5;8.55;435;2017;1;2;4;8;30;15;45;0;1
1860;1;133;2;0.329546709;88.32573862;56700;57840;5;10.45;19;2017;1;2;4;15;45;16;4;0;1
1861;1;133;3;0.329546709;88.32573862;61860;63000;8;10.45;19;2017;1;2;4;17;11;17;30;0;1
1862;1;1633;1;0.142312019;38.14273921;30600;31200;4;3.8;10;2017;1;1;3;8;30;8;40;0;0
1863;0;1633;2;0.142312019;38.14273921;54600;58800;7;3.43;70;2017;1;1;3;15;10;16;20;0;0
1864;1;227;1;0.82594474;221.3712874;30600;32400;5;14.25;30;2017;6;26;5;8;30;9;0;0;0
1865;1;227;2;0.82594474;221.3712874;37800;38700;1;6.65;15;2017;6;26;5;10;30;10;45;0;0
1866;1;227;3;0.82594474;221.3712874;39600;40500;7;9.5;15;2017;6;26;5;11;0;11;15;0;0
1867;1;227;4;0.82594474;221.3712874;51300;51420;8;1.9;2;2017;6;26;5;14;15;14;17;0;0
1868;1;227;5;0.82594474;221.3712874;60300;60420;7;1.9;2;2017;6;26;5;16;45;16;47;0;0
1869;1;227;6;0.82594474;221.3712874;62400;62520;8;1.9;2;2017;6;26;5;17;20;17;22;0;0
1870;1;227;7;0.82594474;221.3712874;70200;70320;7;1.9;2;2017;6;26;5;19;30;19;32;0;0
1871;1;227;8;0.82594474;221.3712874;78600;78720;8;1.9;2;2017;6;26;5;21;50;21;52;0;0
1872;1;1842;1;0.06737741;18.05862228;29700;30900;2;4.75;20;2017;3;13;4;8;15;8;35;0;0
1873;1;1842;2;0.06737741;18.05862228;80100;81000;8;14.25;15;2017;3;13;4;22;15;22;30;0;0
1874;1;1115;1;1.047283094;280.694816;39600;40200;4;0.95;10;2017;3;9;4;11;0;11;10;0;1
1875;1;1115;2;1.047283094;280.694816;43800;44400;8;0.95;10;2017;3;9;4;12;10;12;20;0;1
1876;0;1115;3;1.047283094;280.694816;61200;63000;7;0.98;30;2017;3;9;4;17;0;17;30;0;0
1877;1;1115;4;1.047283094;280.694816;66000;67200;7;14.25;20;2017;3;9;4;18;20;18;40;0;1
1878;1;1115;5;1.047283094;280.694816;73800;75000;8;14.25;20;2017;3;9;4;20;30;20;50;0;1
1879;1;1675;1;0.224592371;60.19567643;17400;20700;1;61.75;55;2017;5;18;4;4;50;5;45;0;0
1880;1;1675;2;0.224592371;60.19567643;54000;59400;8;61.75;90;2017;5;18;4;15;0;16;30;0;0
1881;0;91;1;0.499115434;133.7738724;52200;54000;5;1.8;30;2017;4;17;3;14;30;15;0;0;1
1882;0;91;2;0.499115434;133.7738724;57600;59400;8;1.8;30;2017;4;17;3;16;0;16;30;0;1
1883;0;435;1;1.5412338;413.0844282;37800;38700;5;2.94;15;2016;7;29;4;10;30;10;45;0;0
1884;0;435;2;1.5412338;413.0844282;39600;40800;8;2.94;20;2016;7;29;4;11;0;11;20;0;0
1885;1;435;3;1.5412338;413.0844282;54000;55200;5;9.12;20;2016;7;29;4;15;0;15;20;0;0
1886;1;435;4;1.5412338;413.0844282;61200;62700;8;9.12;25;2016;7;29;4;17;0;17;25;0;0
1887;0;435;5;1.5412338;413.0844282;64800;65400;5;0.49;10;2016;7;29;4;18;0;18;10;0;0
1888;0;435;6;1.5412338;413.0844282;83700;84600;8;0.49;15;2016;7;29;4;23;15;23;30;0;0
1889;1;341;1;0.126047303;33.783439;36600;41400;7;54.15;80;2017;5;21;7;10;10;11;30;0;0
1890;0;341;2;0.126047303;33.783439;41400;43200;7;1.08;30;2017;5;21;7;11;30;12;0;0;0
1891;0;341;3;0.126047303;33.783439;48600;55800;7;9.6;120;2017;5;21;7;13;30;15;30;0;0
1892;0;341;4;0.126047303;33.783439;59400;63000;7;5.68;60;2017;5;21;7;16;30;17;30;0;0
1893;0;341;5;0.126047303;33.783439;68400;71700;7;4.8;55;2017;5;21;7;19;0;19;55;0;0
1894;1;341;6;0.126047303;33.783439;71700;74100;8;38.48;40;2017;5;21;7;19;55;20;35;0;0
1895;1;589;1;0.043668588;11.70413839;36000;36600;4;2.85;10;2017;2;7;4;10;0;10;10;0;0
1896;1;589;2;0.043668588;11.70413839;41400;42000;8;2.85;10;2017;2;7;4;11;30;11;40;0;0
1897;1;527;1;2.244555506;601.5900559;29400;29700;6;1.52;5;2017;1;2;5;8;10;8;15;0;1
1898;1;527;2;2.244555506;601.5900559;30300;30900;10;3.33;10;2017;1;2;5;8;25;8;35;0;0
1899;0;527;3;2.244555506;601.5900559;31020;31200;4;0.29;3;2017;1;2;5;8;37;8;40;0;1
1900;0;527;4;2.244555506;601.5900559;33900;34800;8;3.43;15;2017;1;2;5;9;25;9;40;0;1
1901;0;527;5;2.244555506;601.5900559;39900;40800;10;3.43;15;2017;1;2;5;11;5;11;20;0;0
1902;1;527;6;2.244555506;601.5900559;41400;41820;6;3.33;7;2017;1;2;5;11;30;11;37;0;0
1903;1;527;7;2.244555506;601.5900559;42600;42900;8;1.52;5;2017;1;2;5;11;50;11;55;0;0
1904;0;527;8;2.244555506;601.5900559;44100;44220;6;0.2;2;2017;1;2;5;12;15;12;17;0;0
1905;0;2061;1;0.836390216;224.1709039;25500;25560;1;0.16;1;2017;3;13;1;7;5;7;6;0;0
1906;0;2061;2;0.836390216;224.1709039;25800;26100;8;0.16;5;2017;3;13;1;7;10;7;15;0;0
1907;0;2061;3;0.836390216;224.1709039;27120;27300;1;0.16;3;2017;3;13;1;7;32;7;35;0;0
1908;1;2061;4;0.836390216;224.1709039;41400;42300;6;1.9;15;2017;3;13;1;11;30;11;45;0;0
1909;0;2061;5;0.836390216;224.1709039;46200;46500;1;0.15;5;2017;3;13;1;12;50;12;55;0;0
1910;0;2061;6;0.836390216;224.1709039;68580;68700;8;0.16;2;2017;3;13;1;19;3;19;5;0;0
1911;1;1441;1;0.100517942;26.94101098;43200;45000;9;39.9;30;2017;7;27;2;12;0;12;30;0;0
1912;1;1441;2;0.100517942;26.94101098;69300;73800;8;39.9;75;2017;7;27;2;19;15;20;30;0;0
1913;1;363;1;0.299721726;80.33198966;39600;42300;5;19;45;2017;4;13;7;11;0;11;45;0;0
1914;1;363;2;0.299721726;80.33198966;68400;71100;8;19;45;2017;4;13;7;19;0;19;45;0;0
1915;1;11;1;0.378440564;101.4303632;37800;38400;8;1.9;10;2017;6;22;4;10;30;10;40;0;0
1916;703;11;2;0.378440564;101.4303632;41400;42300;99;1.9;15;2017;6;22;4;11;30;11;45;0;703
1917;703;11;3;0.378440564;101.4303632;55800;56400;4;70703;10;2017;6;22;4;15;30;15;40;0;703
1918;703;11;4;0.378440564;101.4303632;57300;58200;8;70703;15;2017;6;22;4;15;55;16;10;0;703
1919;703;11;5;0.378440564;101.4303632;63900;64800;7;70703;15;2017;6;22;4;17;45;18;0;0;703
1920;703;11;6;0.378440564;101.4303632;73800;74700;99;0.57;15;2017;6;22;4;20;30;20;45;0;703
1921;703;11;7;0.378440564;101.4303632;75600;76200;8;70703;10;2017;6;22;4;21;0;21;10;0;703
1922;0;2035;1;0.129048139;34.58772868;40500;41100;4;0.78;10;2017;4;14;3;11;15;11;25;0;0
1923;1;2035;2;0.129048139;34.58772868;44100;44700;4;3.8;10;2017;4;14;3;12;15;12;25;0;0
1924;1;2035;3;0.129048139;34.58772868;48300;48900;8;3.8;10;2017;4;14;3;13;25;13;35;0;0
1925;1;650;1;0.2475831;66.35769565;36900;39000;2;11.4;35;2016;10;43;5;10;15;10;50;0;0
1926;1;650;2;0.2475831;66.35769565;43200;44400;6;10.45;20;2016;10;43;5;12;0;12;20;0;0
1927;0;650;3;0.2475831;66.35769565;51000;55200;8;17.1;70;2016;10;43;5;14;10;15;20;0;1
1928;1;53;1;0.859288907;230.3082549;34200;35100;5;5.7;15;2017;3;9;5;9;30;9;45;0;0
1929;1;53;2;0.859288907;230.3082549;36000;36600;4;3.8;10;2017;3;9;5;10;0;10;10;0;0
1930;1;53;3;0.859288907;230.3082549;38400;39600;8;3.8;20;2017;3;9;5;10;40;11;0;0;0
1931;1;267;1;2.021657011;541.8483751;26100;27000;1;3.8;15;2017;6;25;3;7;15;7;30;0;0
1932;1;267;2;2.021657011;541.8483751;61200;62100;7;4.75;15;2017;6;25;3;17;0;17;15;0;0
1933;1;267;3;2.021657011;541.8483751;72000;72900;8;4.75;15;2017;6;25;3;20;0;20;15;0;0
1934;1;267;4;2.021657011;541.8483751;75600;76200;7;1.9;10;2017;6;25;3;21;0;21;10;0;0
1935;1;267;5;2.021657011;541.8483751;82800;83400;8;1.9;10;2017;6;25;3;23;0;23;10;0;0
1936;0;1956;1;0.232617286;62.34652945;24300;25020;1;3.43;12;2017;5;21;3;6;45;6;57;0;0
1937;0;1956;2;0.232617286;62.34652945;58080;58860;8;3.43;13;2017;5;21;3;16;8;16;21;0;0
1938;0;1956;3;0.232617286;62.34652945;60720;60900;5;0.29;3;2017;5;21;3;16;52;16;55;0;0
1939;0;1956;4;0.232617286;62.34652945;63120;63300;8;0.29;3;2017;5;21;3;17;32;17;35;0;0
1940;1;1956;5;0.232617286;62.34652945;65400;66480;7;12.35;18;2017;5;21;3;18;10;18;28;0;0
1941;1;1956;6;0.232617286;62.34652945;75300;76320;8;12.35;17;2017;5;21;3;20;55;21;12;0;0
1942;0;386;1;1.320569445;353.941546;41400;42300;1;1.9;15;2016;10;40;4;11;30;11;45;0;0
1943;0;386;2;1.320569445;353.941546;65700;66600;8;1.9;15;2016;10;40;4;18;15;18;30;0;0
1944;0;386;3;1.320569445;353.941546;71400;72000;7;0.95;10;2016;10;40;4;19;50;20;0;0;0
1945;0;386;4;1.320569445;353.941546;73800;74400;8;0.95;10;2016;10;40;4;20;30;20;40;0;0
1946;0;1426;1;0.241740829;64.791839;32400;35400;1;7.2;50;2017;2;9;1;9;0;9;50;0;1
1947;0;1426;2;0.241740829;64.791839;54300;57600;8;7.2;55;2017;2;9;1;15;5;16;0;0;1
1948;0;2117;1;0.186849227;50.07968681;55800;61200;7;5.88;90;2017;5;19;7;15;30;17;0;0;0
1949;0;1481;1;1.584935606;424.7974696;27000;27600;1;1.08;10;2016;10;41;4;7;30;7;40;0;0
1950;0;1481;2;1.584935606;424.7974696;42000;42600;5;1.37;10;2016;10;41;4;11;40;11;50;0;0
1951;0;1481;3;1.584935606;424.7974696;44100;44700;1;1.37;10;2016;10;41;4;12;15;12;25;0;0
1952;0;1481;4;1.584935606;424.7974696;63000;63600;8;1.08;10;2016;10;41;4;17;30;17;40;0;0
1953;1;572;1;0.11742891;31.47352091;32400;36900;5;3.8;75;2017;6;26;4;9;0;10;15;0;0
1954;1;572;2;0.11742891;31.47352091;47100;49200;1;28.5;35;2017;6;26;4;13;5;13;40;0;0
1955;1;468;1;0.157996256;42.3464584;28800;30000;6;16.15;20;2017;2;5;6;8;0;8;20;0;0
1956;1;468;2;0.157996256;42.3464584;30000;31500;8;16.15;25;2017;2;5;6;8;20;8;45;0;0
1957;1;468;3;0.157996256;42.3464584;43200;44400;6;16.15;20;2017;2;5;6;12;0;12;20;0;0
1958;1;468;4;0.157996256;42.3464584;44400;45900;8;16.15;25;2017;2;5;6;12;20;12;45;0;0
1959;1;468;5;0.157996256;42.3464584;46800;50700;6;61.75;65;2017;2;5;6;13;0;14;5;0;0
1960;1;468;6;0.157996256;42.3464584;51000;52200;5;28.5;20;2017;2;5;6;14;10;14;30;0;0
1961;1;468;7;0.157996256;42.3464584;59400;61200;9;28.5;30;2017;2;5;6;16;30;17;0;0;0
1962;1;468;8;0.157996256;42.3464584;62100;65700;8;56.05;60;2017;2;5;6;17;15;18;15;0;0
1963;1;468;9;0.157996256;42.3464584;70200;72000;6;27.55;30;2017;2;5;6;19;30;20;0;0;0
1964;1;468;10;0.157996256;42.3464584;72000;73800;8;27.55;30;2017;2;5;6;20;0;20;30;0;0
1965;1;468;11;0.157996256;42.3464584;84600;85500;6;16.15;15;2017;2;5;6;23;30;23;45;0;0
1966;1;468;12;0.157996256;42.3464584;85500;0;8;16.15;15;2017;2;5;6;23;45;0;0;1;0
1967;1;2020;1;0.618919613;165.8840174;39600;40800;4;8.55;20;2017;3;11;4;11;0;11;20;0;1
1968;1;2020;2;0.618919613;165.8840174;42000;42300;4;2.85;5;2017;3;11;4;11;40;11;45;0;1
1969;1;2020;3;0.618919613;165.8840174;42300;43800;8;7.6;25;2017;3;11;4;11;45;12;10;0;1
1970;0;2020;4;0.618919613;165.8840174;55200;55500;1;0.29;5;2017;3;11;4;15;20;15;25;0;1
1971;0;2020;5;0.618919613;165.8840174;62100;62400;8;0.29;5;2017;3;11;4;17;15;17;20;0;1
1972;1;107;1;0.273358645;73.26610648;43200;43800;4;2.85;10;2016;8;33;4;12;0;12;10;0;0
1973;1;107;2;0.273358645;73.26610648;46800;47400;8;2.85;10;2016;8;33;4;13;0;13;10;0;0
1974;1;107;3;0.273358645;73.26610648;48900;49200;7;0.48;5;2016;8;33;4;13;35;13;40;0;0
1975;0;107;4;0.273358645;73.26610648;49500;51000;7;18;25;2016;8;33;4;13;45;14;10;0;0
1976;0;107;5;0.273358645;73.26610648;51300;53100;7;2.94;30;2016;8;33;4;14;15;14;45;0;0
1977;0;107;6;0.273358645;73.26610648;61800;64500;8;20.7;45;2016;8;33;4;17;10;17;55;0;1
1978;0;107;7;0.273358645;73.26610648;64500;64800;8;0.49;5;2016;8;33;4;17;55;18;0;0;0
1979;0;936;1;0.579204776;155.2395709;36000;37200;6;0.98;20;2017;3;11;6;10;0;10;20;0;0
1980;0;936;2;0.579204776;155.2395709;39000;40200;6;0.98;20;2017;3;11;6;10;50;11;10;0;0
1981;0;936;3;0.579204776;155.2395709;41100;42300;8;0.98;20;2017;3;11;6;11;25;11;45;0;0
1982;1;65;1;0.479527958;128.5239997;64800;66000;7;7.6;20;2017;3;11;3;18;0;18;20;0;0
1983;1;65;2;0.479527958;128.5239997;70800;72000;8;7.6;20;2017;3;11;3;19;40;20;0;0;0
1984;0;65;3;0.479527958;128.5239997;72000;72600;7;0.98;10;2017;3;11;3;20;0;20;10;0;0
1985;1;1855;1;2.443271872;654.8503958;19500;21000;1;23.75;25;2017;1;3;3;5;25;5;50;0;0
1986;1;1855;2;2.443271872;654.8503958;54000;55500;8;23.75;25;2017;1;3;3;15;0;15;25;0;0
1987;0;1978;1;1.681493449;450.6770874;28800;29220;4;0.98;7;2016;7;29;6;8;0;8;7;0;0
1988;0;1978;2;1.681493449;450.6770874;29580;29880;8;0.98;5;2016;7;29;6;8;13;8;18;0;0
1989;1;1978;3;1.681493449;450.6770874;41400;42600;10;10.45;20;2016;7;29;6;11;30;11;50;0;0
1990;1;1978;4;1.681493449;450.6770874;45000;45600;4;5.7;10;2016;7;29;6;12;30;12;40;0;0
1991;1;1978;5;1.681493449;450.6770874;52800;53280;5;2.85;8;2016;7;29;6;14;40;14;48;0;0
1992;1;1978;6;1.681493449;450.6770874;57600;57900;4;1.9;5;2016;7;29;6;16;0;16;5;0;0
1993;1;1978;7;1.681493449;450.6770874;58200;59100;4;7.6;15;2016;7;29;6;16;10;16;25;0;0
1994;1;1978;8;1.681493449;450.6770874;63300;63900;4;4.75;10;2016;7;29;6;17;35;17;45;0;0
1995;1;654;1;1.537569501;412.1023158;31500;32100;7;1.24;10;2016;8;31;1;8;45;8;55;0;0
1996;1;654;2;1.537569501;412.1023158;43200;43800;4;0.48;10;2016;8;31;1;12;0;12;10;0;0
1997;0;654;3;1.537569501;412.1023158;46200;46800;7;0.48;10;2016;8;31;1;12;50;13;0;0;708
1998;1;654;4;1.537569501;412.1023158;57600;58500;8;1.24;15;2016;8;31;1;16;0;16;15;0;0
1999;1;2050;1;0.101323093;27.15680906;32400;33300;5;1.43;15;2017;2;5;3;9;0;9;15;0;0
2000;1;2050;2;0.101323093;27.15680906;34200;35400;1;9.5;20;2017;2;5;3;9;30;9;50;0;0
2001;1;2050;3;0.101323093;27.15680906;61200;63000;8;9.5;30;2017;2;5;3;17;0;17;30;0;0
2002;1;2050;4;0.101323093;27.15680906;64800;65400;10;0.95;10;2017;2;5;3;18;0;18;10;0;0
2003;1;2050;5;0.101323093;27.15680906;69600;70200;8;0.95;10;2017;2;5;3;19;20;19;30;0;0
2004;0;167;1;0.755394241;202.4622081;40200;40500;4;0.69;5;2017;5;20;5;11;10;11;15;0;1
2005;0;167;2;0.755394241;202.4622081;41700;42000;8;0.69;5;2017;5;20;5;11;35;11;40;0;1
2006;0;167;3;0.755394241;202.4622081;42000;42300;5;0.78;5;2017;5;20;5;11;40;11;45;0;1
2007;0;167;4;0.755394241;202.4622081;42600;42900;8;0.78;5;2017;5;20;5;11;50;11;55;0;1
2008;1;1891;1;0.030319512;8.126293658;25800;27000;7;11.4;20;2017;4;17;6;7;10;7;30;0;0
2009;1;1891;2;0.030319512;8.126293658;29400;31500;7;10.45;35;2017;4;17;6;8;10;8;45;0;0
2010;1;1891;3;0.030319512;8.126293658;44700;45300;7;8.55;10;2017;4;17;6;12;25;12;35;0;0
2011;1;1891;4;0.030319512;8.126293658;48000;48300;7;1.9;5;2017;4;17;6;13;20;13;25;0;0
2012;1;1891;5;0.030319512;8.126293658;52200;52500;8;3.8;5;2017;4;17;6;14;30;14;35;0;0
2013;1;1891;6;0.030319512;8.126293658;60900;61500;5;5.7;10;2017;4;17;6;16;55;17;5;0;0
2014;1;1891;7;0.030319512;8.126293658;64500;64800;7;1.9;5;2017;4;17;6;17;55;18;0;0;0
2015;1;1891;8;0.030319512;8.126293658;68100;68400;8;5.7;5;2017;4;17;6;18;55;19;0;0;0
2016;1;1891;9;0.030319512;8.126293658;68700;69000;5;2.85;5;2017;4;17;6;19;5;19;10;0;0
2017;1;1891;10;0.030319512;8.126293658;69000;2100;8;2.85;325;2017;4;17;6;19;10;0;35;1;0
2018;0;1364;1;0.399830153;107.1632416;36000;36900;5;3.92;15;2017;7;27;5;10;0;10;15;0;1
2019;0;1364;2;0.399830153;107.1632416;41400;42000;5;0.98;10;2017;7;27;5;11;30;11;40;0;0
2020;0;1364;3;0.399830153;107.1632416;45000;46200;7;0.98;20;2017;7;27;5;12;30;12;50;0;0
2021;0;1364;4;0.399830153;107.1632416;62880;64800;8;3.92;32;2017;7;27;5;17;28;18;0;0;1
2022;0;1364;5;0.399830153;107.1632416;69600;69900;7;0.98;5;2017;7;27;5;19;20;19;25;0;0
2023;0;1364;6;0.399830153;107.1632416;80400;80700;8;0.98;5;2017;7;27;5;22;20;22;25;0;0
2024;0;1364;7;0.399830153;107.1632416;84300;84900;10;0.49;10;2017;7;27;5;23;25;23;35;0;0
2025;0;858;1;0.381282171;102.191976;36600;39600;5;11.7;50;2017;7;30;5;10;10;11;0;0;1
2026;0;858;2;0.381282171;102.191976;43800;46200;8;11.7;40;2017;7;30;5;12;10;12;50;0;1
2027;0;858;3;0.381282171;102.191976;61800;62400;7;3.43;10;2017;7;30;5;17;10;17;20;0;0
2028;0;858;4;0.381282171;102.191976;66600;67200;8;0.74;10;2017;7;30;5;18;30;18;40;0;0
2029;1;1045;1;0.64294956;172.3245697;27900;28200;4;2.09;5;2017;3;10;6;7;45;7;50;0;0
2030;1;1045;2;0.64294956;172.3245697;28500;28800;4;2.09;5;2017;3;10;6;7;55;8;0;0;0
2031;0;1045;3;0.64294956;172.3245697;54900;55500;5;0.69;10;2017;3;10;6;15;15;15;25;0;0
2032;0;1045;4;0.64294956;172.3245697;64200;64800;8;0.69;10;2017;3;10;6;17;50;18;0;0;0
2033;1;713;1;0.597410188;160.1190201;33300;34800;5;6.65;25;2017;2;6;6;9;15;9;40;0;0
2034;1;713;2;0.597410188;160.1190201;38100;39600;8;6.65;25;2017;2;6;6;10;35;11;0;0;0
2035;1;713;3;0.597410188;160.1190201;47400;48300;5;2.85;15;2017;2;6;6;13;10;13;25;0;0
2036;1;713;4;0.597410188;160.1190201;48900;49200;8;2.85;5;2017;2;6;6;13;35;13;40;0;0
2037;0;264;1;0.866707515;232.2966042;37800;38400;4;0.49;10;2017;3;10;2;10;30;10;40;0;0
2038;0;264;2;0.866707515;232.2966042;39900;40500;8;0.49;10;2017;3;10;2;11;5;11;15;0;0
2039;0;264;3;0.866707515;232.2966042;46500;48300;1;5.88;30;2017;3;10;2;12;55;13;25;0;0
2040;0;264;4;0.866707515;232.2966042;77100;78600;8;5.88;25;2017;3;10;2;21;25;21;50;0;0
2041;0;761;1;0.381190653;102.1674473;39600;45000;7;11.76;90;2017;4;13;7;11;0;12;30;0;0
2042;0;1988;1;0.755045906;202.3688466;27000;27600;5;0.05;10;2017;6;26;3;7;30;7;40;0;0
2043;0;1988;2;0.755045906;202.3688466;30600;31500;5;0.59;15;2017;6;26;3;8;30;8;45;0;0
2044;0;1988;3;0.755045906;202.3688466;52200;54000;8;0.49;30;2017;6;26;3;14;30;15;0;0;0
2045;1;1988;4;0.755045906;202.3688466;54900;68400;7;3.8;225;2017;6;26;3;15;15;19;0;0;0
2046;1;1988;5;0.755045906;202.3688466;69000;69600;8;1.9;10;2017;6;26;3;19;10;19;20;0;0
2047;1;1298;1;0.037028664;9.924493377;30600;32400;5;19.95;30;2016;9;39;5;8;30;9;0;0;0
2048;1;1298;2;0.037028664;9.924493377;34200;36000;5;18.05;30;2016;9;39;5;9;30;10;0;0;0
2049;1;1298;3;0.037028664;9.924493377;37200;37800;8;1.9;10;2016;9;39;5;10;20;10;30;0;0
2050;1;1298;4;0.037028664;9.924493377;38700;39900;4;3.33;20;2016;9;39;5;10;45;11;5;0;0
2051;1;1298;5;0.037028664;9.924493377;43800;45000;8;3.33;20;2016;9;39;5;12;10;12;30;0;0
2052;0;1298;6;0.037028664;9.924493377;61200;66600;5;5.88;90;2016;9;39;5;17;0;18;30;0;0
2053;0;1723;1;0.116147129;31.12997541;50400;54000;7;39.2;60;2017;7;29;7;14;0;15;0;0;0
2054;1;1723;2;0.116147129;31.12997541;64800;68400;8;38;60;2017;7;29;7;18;0;19;0;0;1
2055;0;1429;1;0.260371;69.78513296;36000;36720;5;0.98;12;2017;8;31;6;10;0;10;12;0;0
2056;0;1429;2;0.260371;69.78513296;40680;41400;8;0.98;12;2017;8;31;6;11;18;11;30;0;0
2057;1;1926;1;0.46571918;124.8229446;66900;68700;6;45;30;2016;6;25;6;18;35;19;5;0;1
2058;1;623;1;1.574108875;421.8956687;38400;38700;5;0.95;5;2017;3;10;5;10;40;10;45;0;0
2059;1;623;2;1.574108875;421.8956687;39000;39600;4;0.95;10;2017;3;10;5;10;50;11;0;0;0
2060;1;623;3;1.574108875;421.8956687;40800;41400;8;1.9;10;2017;3;10;5;11;20;11;30;0;0
2061;1;623;4;1.574108875;421.8956687;68400;69300;7;1.43;15;2017;3;10;5;19;0;19;15;0;0
2062;1;623;5;1.574108875;421.8956687;76500;77400;8;1.43;15;2017;3;10;5;21;15;21;30;0;0
2063;1;268;1;1.189592844;318.8369473;25200;26100;1;7.6;15;2017;6;25;1;7;0;7;15;0;0
2064;1;268;2;1.189592844;318.8369473;51000;51900;8;7.6;15;2017;6;25;1;14;10;14;25;0;0
2065;1;941;1;0.662947835;177.6845456;26100;26880;3;6.65;13;2016;12;51;4;7;15;7;28;0;1
2066;1;941;2;0.662947835;177.6845456;41100;41700;8;6.65;10;2016;12;51;4;11;25;11;35;0;1
2067;1;941;3;0.662947835;177.6845456;54000;54300;4;1.71;5;2016;12;51;4;15;0;15;5;0;1
2068;1;941;4;0.662947835;177.6845456;57600;59100;4;5.7;25;2016;12;51;4;16;0;16;25;0;1
2069;1;941;5;0.662947835;177.6845456;61200;63000;4;6.65;30;2016;12;51;4;17;0;17;30;0;1
2070;1;941;6;0.662947835;177.6845456;63600;63900;8;1.43;5;2016;12;51;4;17;40;17;45;0;1
2071;1;941;7;0.662947835;177.6845456;64500;65100;7;3.33;10;2016;12;51;4;17;55;18;5;0;1
2072;1;941;8;0.662947835;177.6845456;72300;72900;8;3.33;10;2016;12;51;4;20;5;20;15;0;1
2073;0;3;1;3.430375781;919.4158718;36000;39600;10;1.96;60;2017;4;13;6;10;0;11;0;0;0
2074;1;3;2;3.430375781;919.4158718;49740;51300;6;15.2;26;2017;4;13;6;13;49;14;15;0;0
2075;1;3;3;3.430375781;919.4158718;51600;52800;8;15.2;20;2017;4;13;6;14;20;14;40;0;0
2076;1;1513;1;0.351011745;94.07883868;30600;31200;5;1.71;10;2017;3;9;6;8;30;8;40;0;0
2077;1;1513;2;0.351011745;94.07883868;34200;34500;8;1.71;5;2017;3;9;6;9;30;9;35;0;0
2078;1;1513;3;0.351011745;94.07883868;39600;40200;5;1.71;10;2017;3;9;6;11;0;11;10;0;0
2079;1;1513;4;0.351011745;94.07883868;42600;43200;8;1.71;10;2017;3;9;6;11;50;12;0;0;0
2080;1;1513;5;0.351011745;94.07883868;54000;54600;5;1.71;10;2017;3;9;6;15;0;15;10;0;0
2081;1;1513;6;0.351011745;94.07883868;56400;57000;8;1.71;10;2017;3;9;6;15;40;15;50;0;0
2082;1;1513;7;0.351011745;94.07883868;60900;61380;4;3.42;8;2017;3;9;6;16;55;17;3;0;0
2083;1;1513;8;0.351011745;94.07883868;63600;64200;8;3.42;10;2017;3;9;6;17;40;17;50;0;0
2084;1;1513;9;0.351011745;94.07883868;68580;69600;6;16.15;17;2017;3;9;6;19;3;19;20;0;0
