,HP_ID_Reg,H_ID_Reg,P_ID,W_ID,W_GEW,W_HOCH,PROXY_01,W_RBW,W_DETAIL,ST_MONAT,ST_JAHR,ST_WOTAG,ST_WOCHE,arbwo,kernwo,feiertag,saison,wetter,W_SO1,W_SO2,W_SZ,W_SZS,W_SZM,sz_gr1,sz_gr2,W_AZ,W_AZS,W_AZM,az_gr1,az_gr2,W_FOLGETAG,wegmin,wegmin_gr,wegmin_imp1,wegmin_imp1_gr,wegmin_imp2,wegmin_imp2_gr,zweck,hwzweck1,hwzweck2,zweck_mop,wegkm,wegkm_gr,wegkm_imp,wegkm_imp_gr,tempo,W_VM_A,W_VM_B,W_VM_C,W_VM_D,W_VM_E,W_VM_F,W_VM_G,W_VM_H,W_VM_I,W_VM_J,W_VM_K,W_VM_L,W_VM_M,W_VM_N,W_VM_O,W_VM_P,W_VM_Q,W_VM_R,W_VM_S,W_VM_T,W_VM_U,W_VM_Z,hvm,hvm_diff1,hvm_diff2,hvm_oev,hvm_imp,vm_kombi,weg_intermod,W_FMF,mot_fmf,pkw_fmf,lkw_fmf,W_ANZBEGL,anzpers,begleit,km_routing_gr,vgl_min_auto,vgl_min_opnv,hhgr_gr2,anzauto_gr3,auto,H_CS,oek_status,hhtyp2,mobtyp,HP_SEX,alter_gr5,taet,P_BIL,P_FS_PKW,P_VAUTO,vpedrad,P_CS,P_FKARTE,P_STKFZ,seg_vm,multimodal,BLAND,BLAND_GEO,SKTYP,POLGK,RegioStaR17,RegioStaR7,RegioStaR4,RegioStaR2,RegioStaRGem7,RegioStaRGem5,VBGEM,VBGEM_SO,VBGEM_ZO,KKZ,KKZ_SO,KKZ_ZO,MB,MB_SO,MB_ZO,bus28,bus28_zo,tram28,tram28_zo,bahn28,bahn28_zo,min_fbhf,min_fbhf_zo,min_bab,min_bab_zo,min_ozmz,min_ozmz_zo,relief,relief_zo,diff_hoehe,diff_hoehe_zo,beventw,beventw_zo,sieddichte,sieddichte_zo,bevpot,bevpot_zo,stud_krs,stud_krs_zo,pkwdicht_krs,pkwdicht_krs_zo,ewqkm,kaufkraft,haustyp,hausnutz,garage,wohnlage,quali_nv,quali_opnv
694,10069582.0,10069580.0,2.0,2.0,0.3727908361287102,99.91611225480702,0.0,0.0,1.0,1.0,2017.0,1.0,4.0,1.0,1.0,0.0,1.0,809.0,809.0,809.0,38400.0,10.0,40.0,4.0,3.0,39000.0,10.0,50.0,4.0,3.0,0.0,10.0,3.0,10.0,3.0,10.0,3.0,8.0,4.0,4.0,5.0,5.7,5.0,5.7,5.0,34.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,1.0,1.0,706.0,1.0,706.0,0.0,1.0,716.0,95.0,706.0,95.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,10.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,7.0,1.0,2.0,3.0,2.0,114.0,73.0,11.0,1.0,76.0,54.0,10530116.0,999999995.0,10530116.0,1053.0,99995.0,1053.0,10108.0,999995.0,10108.0,2.0,2.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,6.0,5.0,1.0,1.0,0.0,4.0,3.0,2.0
695,10069582.0,10069580.0,2.0,3.0,0.3727908361287102,99.91611225480702,0.0,0.0,1.0,1.0,2017.0,1.0,4.0,1.0,1.0,0.0,1.0,809.0,809.0,809.0,58500.0,16.0,15.0,6.0,5.0,59400.0,16.0,30.0,6.0,5.0,0.0,15.0,4.0,15.0,4.0,15.0,4.0,5.0,5.0,5.0,3.0,4.75,4.0,4.75,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,0.0,1.0,706.0,1.0,706.0,0.0,1.0,716.0,3.0,706.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,10.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,7.0,1.0,2.0,3.0,2.0,114.0,73.0,11.0,1.0,76.0,54.0,10530116.0,10530116.0,10530116.0,1053.0,1053.0,1053.0,10108.0,10108.0,10108.0,2.0,1.0,6.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,6.0,5.0,1.0,1.0,0.0,4.0,3.0,2.0
696,10069582.0,10069580.0,2.0,4.0,0.3727908361287102,99.91611225480702,0.0,0.0,1.0,1.0,2017.0,1.0,4.0,1.0,1.0,0.0,1.0,809.0,809.0,809.0,62100.0,17.0,15.0,7.0,5.0,63000.0,17.0,30.0,7.0,5.0,0.0,15.0,4.0,15.0,4.0,15.0,4.0,8.0,5.0,5.0,5.0,4.75,4.0,4.75,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,0.0,1.0,706.0,1.0,706.0,0.0,1.0,716.0,3.0,706.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,10.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,7.0,1.0,2.0,3.0,2.0,114.0,73.0,11.0,1.0,76.0,54.0,10530116.0,10530116.0,10530116.0,1053.0,1053.0,1053.0,10108.0,10108.0,10108.0,2.0,2.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,6.0,5.0,1.0,1.0,0.0,4.0,3.0,2.0
697,10069583.0,10069580.0,3.0,1.0,0.6126106111993036,164.19306663413323,1.0,0.0,1.0,1.0,2017.0,1.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,810.0,29700.0,8.0,15.0,3.0,2.0,30600.0,8.0,30.0,3.0,2.0,0.0,15.0,4.0,15.0,4.0,15.0,4.0,3.0,3.0,3.0,2.0,2.45,4.0,2.45,4.0,9.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,200.0,706.0,706.0,706.0,3.0,4.0,8.0,706.0,706.0,706.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,1.0,2.0,3.0,2.0,114.0,73.0,11.0,1.0,76.0,54.0,10530116.0,10530116.0,999999995.0,1053.0,1053.0,99995.0,10108.0,10108.0,999995.0,2.0,95.0,6.0,95.0,4.0,95.0,1.0,95.0,1.0,95.0,2.0,95.0,1.0,95.0,0.0,9995.0,5.0,95.0,4.0,95.0,3.0,95.0,1.0,95.0,3.0,95.0,6.0,5.0,1.0,1.0,0.0,4.0,3.0,2.0
698,10069583.0,10069580.0,3.0,2.0,0.6126106111993036,164.19306663413323,1.0,0.0,1.0,1.0,2017.0,1.0,4.0,1.0,1.0,0.0,1.0,809.0,809.0,809.0,54000.0,15.0,0.0,6.0,4.0,54900.0,15.0,15.0,6.0,4.0,0.0,15.0,4.0,15.0,4.0,15.0,4.0,8.0,3.0,3.0,5.0,2.45,4.0,2.45,4.0,9.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,200.0,706.0,706.0,706.0,0.0,1.0,716.0,706.0,706.0,706.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,1.0,2.0,3.0,2.0,114.0,73.0,11.0,1.0,76.0,54.0,10530116.0,999999995.0,10530116.0,1053.0,99995.0,1053.0,10108.0,999995.0,10108.0,2.0,2.0,6.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,6.0,5.0,1.0,1.0,0.0,4.0,3.0,2.0
699,10069701.0,10069700.0,1.0,1.0,0.8218175552640017,220.2651115500562,202.0,0.0,202.0,7.0,2016.0,1.0,29.0,1.0,1.0,0.0,3.0,95.0,9.0,202.0,27900.0,7.0,45.0,3.0,1.0,27900.0,7.0,45.0,3.0,1.0,0.0,9994.0,94.0,7.0,2.0,7.0,2.0,10.0,6.0,6.0,5.0,0.2,1.0,0.2,1.0,9995.0,1.0,0.0,0.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,202.0,706.0,202.0,0.0,1.0,202.0,706.0,706.0,706.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,15.0,4.0,2.0,1.0,1.0,4.0,200.0,1.0,9.0,3.0,1.0,7.0,3.0,1.0,5.0,121.0,72.0,12.0,1.0,72.0,52.0,71110000.0,999999995.0,999999995.0,7111.0,99995.0,99995.0,70109.0,999995.0,999995.0,1.0,95.0,6.0,95.0,2.0,95.0,1.0,95.0,1.0,95.0,1.0,95.0,2.0,95.0,-10.0,9995.0,5.0,95.0,4.0,95.0,3.0,95.0,5.0,95.0,2.0,95.0,7.0,2.0,95.0,2.0,0.0,2.0,3.0,3.0
700,10069701.0,10069700.0,1.0,2.0,0.8218175552640017,220.2651115500562,202.0,0.0,202.0,7.0,2016.0,1.0,29.0,1.0,1.0,0.0,3.0,809.0,809.0,202.0,34200.0,9.0,30.0,4.0,2.0,36000.0,10.0,0.0,4.0,3.0,0.0,30.0,6.0,30.0,6.0,30.0,6.0,5.0,5.0,5.0,3.0,2.25,4.0,2.25,4.0,4.5,0.0,0.0,0.0,202.0,202.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,13.0,5.0,5.0,4.0,0.0,200.0,202.0,706.0,202.0,1.0,2.0,202.0,4.0,4.0,706.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,15.0,4.0,2.0,1.0,1.0,4.0,200.0,1.0,9.0,3.0,1.0,7.0,3.0,1.0,5.0,121.0,72.0,12.0,1.0,72.0,52.0,71110000.0,71110000.0,71110000.0,7111.0,7111.0,7111.0,70109.0,70109.0,70109.0,1.0,1.0,6.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,-10.0,90.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,2.0,7.0,2.0,95.0,2.0,0.0,2.0,3.0,3.0
701,10069701.0,10069700.0,1.0,3.0,0.8218175552640017,220.2651115500562,202.0,0.0,202.0,7.0,2016.0,1.0,29.0,1.0,1.0,0.0,3.0,809.0,809.0,202.0,36000.0,10.0,0.0,4.0,3.0,36600.0,10.0,10.0,4.0,3.0,0.0,10.0,3.0,10.0,3.0,10.0,3.0,5.0,5.0,5.0,3.0,9999.0,99.0,0.65,2.0,9995.0,1.0,0.0,0.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,202.0,706.0,202.0,0.0,1.0,202.0,706.0,706.0,706.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,15.0,4.0,2.0,1.0,1.0,4.0,200.0,1.0,9.0,3.0,1.0,7.0,3.0,1.0,5.0,121.0,72.0,12.0,1.0,72.0,52.0,71110000.0,71110000.0,999999995.0,7111.0,7111.0,99995.0,70109.0,70109.0,999995.0,1.0,95.0,6.0,95.0,2.0,95.0,1.0,95.0,1.0,95.0,1.0,95.0,2.0,95.0,-10.0,9995.0,5.0,95.0,4.0,95.0,3.0,95.0,5.0,95.0,2.0,95.0,7.0,2.0,95.0,2.0,0.0,2.0,3.0,3.0
702,10069701.0,10069700.0,1.0,4.0,0.8218175552640017,220.2651115500562,202.0,0.0,202.0,7.0,2016.0,1.0,29.0,1.0,1.0,0.0,3.0,809.0,809.0,202.0,40500.0,11.0,15.0,5.0,3.0,43200.0,12.0,0.0,5.0,3.0,0.0,45.0,7.0,45.0,7.0,45.0,7.0,5.0,5.0,5.0,3.0,2.45,4.0,2.45,4.0,3.27,1.0,0.0,0.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,202.0,706.0,202.0,0.0,1.0,202.0,706.0,706.0,706.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,15.0,4.0,2.0,1.0,1.0,4.0,200.0,1.0,9.0,3.0,1.0,7.0,3.0,1.0,5.0,121.0,72.0,12.0,1.0,72.0,52.0,71110000.0,999999995.0,999999995.0,7111.0,99995.0,99995.0,70109.0,999995.0,999995.0,1.0,95.0,6.0,95.0,2.0,95.0,1.0,95.0,1.0,95.0,1.0,95.0,2.0,95.0,-10.0,9995.0,5.0,95.0,4.0,95.0,3.0,95.0,5.0,95.0,2.0,95.0,7.0,2.0,95.0,2.0,0.0,2.0,3.0,3.0
703,10069701.0,10069700.0,1.0,5.0,0.8218175552640017,220.2651115500562,202.0,0.0,202.0,7.0,2016.0,1.0,29.0,1.0,1.0,0.0,3.0,809.0,809.0,202.0,47700.0,13.0,15.0,5.0,4.0,50400.0,14.0,0.0,6.0,4.0,0.0,45.0,7.0,45.0,7.0,45.0,7.0,8.0,5.0,5.0,5.0,2.45,4.0,2.45,4.0,3.27,1.0,0.0,0.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,202.0,706.0,202.0,0.0,1.0,202.0,706.0,706.0,706.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,15.0,4.0,2.0,1.0,1.0,4.0,200.0,1.0,9.0,3.0,1.0,7.0,3.0,1.0,5.0,121.0,72.0,12.0,1.0,72.0,52.0,71110000.0,999999995.0,71110000.0,7111.0,99995.0,7111.0,70109.0,999995.0,70109.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,-10.0,-10.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,2.0,7.0,2.0,95.0,2.0,0.0,2.0,3.0,3.0
704,10070391.0,10070390.0,1.0,1.0,2.576733189746813,690.6209533233792,0.0,0.0,1.0,7.0,2016.0,4.0,30.0,1.0,2.0,0.0,3.0,10.0,2.0,1.0,54300.0,15.0,5.0,6.0,4.0,55800.0,15.0,30.0,6.0,4.0,0.0,25.0,5.0,25.0,5.0,25.0,5.0,7.0,6.0,6.0,4.0,14.25,6.0,14.25,6.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,0.0,1.0,706.0,1.0,706.0,2.0,3.0,5.0,6.0,706.0,7.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,8.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,11.0,1.0,1.0,6.0,111.0,71.0,11.0,1.0,71.0,51.0,110000000.0,31030000.0,31540014.0,11000.0,3103.0,3154.0,110000.0,30103.0,30104.0,95.0,4.0,95.0,6.0,95.0,5.0,95.0,1.0,95.0,1.0,95.0,2.0,95.0,1.0,9995.0,10.0,95.0,5.0,95.0,1.0,95.0,2.0,95.0,1.0,95.0,4.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
705,10070391.0,10070390.0,1.0,2.0,2.576733189746813,690.6209533233792,0.0,0.0,1.0,7.0,2016.0,4.0,30.0,1.0,2.0,0.0,3.0,809.0,809.0,809.0,63300.0,17.0,35.0,7.0,5.0,64500.0,17.0,55.0,7.0,5.0,0.0,20.0,5.0,20.0,5.0,20.0,5.0,8.0,6.0,6.0,5.0,12.35,6.0,12.35,6.0,37.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,4.0,8.0,0.0,1.0,706.0,1.0,706.0,2.0,3.0,5.0,9.0,706.0,7.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,8.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,11.0,1.0,1.0,6.0,111.0,71.0,11.0,1.0,71.0,51.0,110000000.0,31540014.0,999999995.0,11000.0,3154.0,99995.0,110000.0,30104.0,999995.0,95.0,3.0,95.0,4.0,95.0,5.0,95.0,1.0,95.0,1.0,95.0,2.0,95.0,1.0,9995.0,10.0,95.0,5.0,95.0,6.0,95.0,5.0,95.0,4.0,95.0,1.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
706,10070392.0,10070390.0,2.0,1.0,1.8771541927176383,503.1184537336661,1.0,0.0,1.0,7.0,2016.0,4.0,30.0,1.0,2.0,0.0,3.0,10.0,2.0,1.0,37800.0,10.0,30.0,4.0,3.0,39600.0,11.0,0.0,5.0,3.0,0.0,30.0,6.0,30.0,6.0,30.0,6.0,7.0,6.0,6.0,4.0,1.96,3.0,1.96,3.0,3.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,706.0,706.0,706.0,706.0,1.0,2.0,1.0,706.0,706.0,706.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,8.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.0,1.0,1.0,6.0,111.0,71.0,11.0,1.0,71.0,51.0,110000000.0,31030000.0,999999995.0,11000.0,3103.0,99995.0,110000.0,30103.0,999995.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,9995.0,9995.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
707,10070392.0,10070390.0,2.0,2.0,1.8771541927176383,503.1184537336661,1.0,0.0,1.0,7.0,2016.0,4.0,30.0,1.0,2.0,0.0,3.0,809.0,809.0,809.0,54300.0,15.0,5.0,6.0,4.0,55800.0,15.0,30.0,6.0,4.0,0.0,25.0,5.0,25.0,5.0,25.0,5.0,7.0,6.0,6.0,4.0,14.25,6.0,14.25,6.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,3.0,3.0,7.0,0.0,2.0,706.0,2.0,706.0,2.0,3.0,5.0,95.0,706.0,95.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,8.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.0,1.0,1.0,6.0,111.0,71.0,11.0,1.0,71.0,51.0,110000000.0,999999995.0,31540014.0,11000.0,99995.0,3154.0,110000.0,999995.0,30104.0,95.0,4.0,95.0,6.0,95.0,5.0,95.0,1.0,95.0,1.0,95.0,2.0,95.0,1.0,9995.0,10.0,95.0,5.0,95.0,1.0,95.0,2.0,95.0,1.0,95.0,4.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
708,10070392.0,10070390.0,2.0,3.0,1.8771541927176383,503.1184537336661,1.0,0.0,1.0,7.0,2016.0,4.0,30.0,1.0,2.0,0.0,3.0,809.0,809.0,809.0,63300.0,17.0,35.0,7.0,5.0,64500.0,17.0,55.0,7.0,5.0,0.0,20.0,5.0,20.0,5.0,20.0,5.0,8.0,6.0,6.0,5.0,12.35,6.0,12.35,6.0,37.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,3.0,3.0,7.0,0.0,2.0,706.0,2.0,706.0,2.0,3.0,5.0,9.0,706.0,7.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,8.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.0,1.0,1.0,6.0,111.0,71.0,11.0,1.0,71.0,51.0,110000000.0,31540014.0,999999995.0,11000.0,3154.0,99995.0,110000.0,30104.0,999995.0,95.0,3.0,95.0,4.0,95.0,5.0,95.0,1.0,95.0,1.0,95.0,2.0,95.0,1.0,9995.0,10.0,95.0,5.0,95.0,6.0,95.0,5.0,95.0,4.0,95.0,1.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
709,10070393.0,10070390.0,3.0,1.0,2.7803158195276154,745.1855587775875,1.0,0.0,1.0,7.0,2016.0,4.0,30.0,1.0,2.0,0.0,3.0,10.0,2.0,1.0,37800.0,10.0,30.0,4.0,3.0,39600.0,11.0,0.0,5.0,3.0,0.0,30.0,6.0,30.0,6.0,30.0,6.0,7.0,6.0,6.0,4.0,1.96,3.0,1.96,3.0,3.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,706.0,706.0,706.0,1.0,2.0,3.0,706.0,706.0,706.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.0,1.0,1.0,6.0,111.0,71.0,11.0,1.0,71.0,51.0,110000000.0,31030000.0,999999995.0,11000.0,3103.0,99995.0,110000.0,30103.0,999995.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,9995.0,9995.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
710,10070393.0,10070390.0,3.0,2.0,2.7803158195276154,745.1855587775875,1.0,0.0,1.0,7.0,2016.0,4.0,30.0,1.0,2.0,0.0,3.0,809.0,809.0,809.0,54300.0,15.0,5.0,6.0,4.0,55800.0,15.0,30.0,6.0,4.0,0.0,25.0,5.0,25.0,5.0,25.0,5.0,7.0,6.0,6.0,4.0,14.25,6.0,14.25,6.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,3.0,3.0,7.0,0.0,200.0,706.0,2.0,706.0,2.0,3.0,3.0,95.0,706.0,95.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.0,1.0,1.0,6.0,111.0,71.0,11.0,1.0,71.0,51.0,110000000.0,999999995.0,31540014.0,11000.0,99995.0,3154.0,110000.0,999995.0,30104.0,95.0,4.0,95.0,6.0,95.0,5.0,95.0,1.0,95.0,1.0,95.0,2.0,95.0,1.0,9995.0,10.0,95.0,5.0,95.0,1.0,95.0,2.0,95.0,1.0,95.0,4.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
711,10070393.0,10070390.0,3.0,3.0,2.7803158195276154,745.1855587775875,1.0,0.0,1.0,7.0,2016.0,4.0,30.0,1.0,2.0,0.0,3.0,809.0,809.0,809.0,63300.0,17.0,35.0,7.0,5.0,64500.0,17.0,55.0,7.0,5.0,0.0,20.0,5.0,20.0,5.0,20.0,5.0,8.0,6.0,6.0,5.0,12.35,6.0,12.35,6.0,37.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,3.0,3.0,7.0,0.0,200.0,706.0,2.0,706.0,2.0,3.0,3.0,9.0,706.0,7.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.0,1.0,1.0,6.0,111.0,71.0,11.0,1.0,71.0,51.0,110000000.0,31540014.0,999999995.0,11000.0,3154.0,99995.0,110000.0,30104.0,999995.0,95.0,3.0,95.0,4.0,95.0,5.0,95.0,1.0,95.0,1.0,95.0,2.0,95.0,1.0,9995.0,10.0,95.0,5.0,95.0,6.0,95.0,5.0,95.0,4.0,95.0,1.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
712,10071771.0,10071770.0,1.0,1.0,0.289001468190101,77.45872574913949,0.0,0.0,201.0,8.0,2017.0,3.0,32.0,1.0,2.0,0.0,3.0,1.0,1.0,810.0,29700.0,8.0,15.0,3.0,2.0,30960.0,8.0,36.0,3.0,2.0,0.0,21.0,5.0,21.0,5.0,21.0,5.0,5.0,5.0,5.0,3.0,2.16,4.0,2.16,4.0,6.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,706.0,706.0,706.0,706.0,0.0,1.0,716.0,706.0,706.0,706.0,1.0,0.0,0.0,3.0,2.0,3.0,5.0,1.0,11.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,6.0,2.0,4.0,1.0,1.0,6.0,111.0,71.0,11.0,1.0,71.0,51.0,40110000.0,40110000.0,999999995.0,4011.0,4011.0,99995.0,40001.0,40001.0,999995.0,3.0,95.0,1.0,95.0,4.0,95.0,1.0,95.0,1.0,95.0,1.0,95.0,1.0,95.0,-10.0,9995.0,5.0,95.0,4.0,95.0,3.0,95.0,4.0,95.0,1.0,95.0,7.0,2.0,2.0,2.0,0.0,3.0,4.0,3.0
